# calls=1446 tests=485 exit=0
tests/test_coherence.py::test_windup_handles_timezone_naive_artifact_timestamp	n=1 raw=False -> (3, 1, 0, 0)
tests/test_coherence.py::test_windup_handles_timezone_naive_artifact_timestamp	n=1 raw=False -> (1, 0, 1, 0)
tests/test_coherence.py::test_windup_handles_timezone_naive_artifact_timestamp	n=1 raw=False -> (1, 0, 1, 0)
tests/test_coherence.py::test_windup_handles_timezone_naive_artifact_timestamp	n=1 raw=False -> (1, 0, 1, 0)
tests/test_coherence.py::test_windup_marks_directive_coherence_hold	n=1 raw=False -> (3, 1, 0, 0)
tests/test_coherence.py::test_windup_marks_directive_coherence_hold	n=1 raw=False -> (1, 0, 1, 0)
tests/test_coherence.py::test_windup_marks_directive_coherence_hold	n=1 raw=False -> (1, 0, 1, 0)
tests/test_coherence.py::test_windup_marks_directive_coherence_hold	n=1 raw=False -> (1, 0, 1, 0)
tests/test_compaction_survival.py::TestInjectedWasteRate::test_exact_rate_from_synthetic_events	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestInjectedWasteRate::test_exact_rate_from_synthetic_events	n=1 raw=False -> (2, 1, 0, 0)
tests/test_compaction_survival.py::TestInjectedWasteRate::test_fully_cited_scope_has_zero_waste	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestInjectedWasteRate::test_fully_wasted_scope_has_full_waste	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestInjectedWasteRate::test_unmeasured_is_none_not_a_fake_zero	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestMemoryStartCheckpointSeed::test_no_seed_is_byte_identical_to_today	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestMemoryStartCheckpointSeed::test_seed_leads_rendered_context_and_runs_a_search	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestRecordRunbookCommands::test_integration_zero_tool_calls_after_compaction	n=1 raw=True -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestRecordRunbookCommands::test_repeated_command_becomes_a_verbatim_directive_fact	n=1 raw=True -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestRunbookWriteGuardPreventsMerge::test_close_commands_do_not_merge_when_flagged	n=1 raw=True -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestRunbookWriteGuardPreventsMerge::test_close_commands_do_not_merge_when_flagged	n=1 raw=True -> (2, 1, 0, 0)
tests/test_compaction_survival.py::TestRunbookWriteGuardPreventsMerge::test_without_the_runbook_flag_the_same_pair_merges	n=1 raw=True -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestRunbookWriteGuardPreventsMerge::test_without_the_runbook_flag_the_same_pair_merges	n=1 raw=True -> (2, 0, 1, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_at_floor_unlocks_and_receipts_the_flip	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_at_floor_unlocks_and_receipts_the_flip	n=1 raw=False -> (2, 1, 0, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_below_floor_ranks_byte_identically	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_below_floor_ranks_byte_identically	n=1 raw=False -> (2, 1, 0, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_default_policy_never_reads_the_event_plane	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestSearchContextAutoGatedUtilityRerank::test_default_policy_never_reads_the_event_plane	n=1 raw=False -> (2, 1, 0, 0)
tests/test_compaction_survival.py::TestStructureRoleUsageRanking::test_never_cited_command_falls_behind_a_used_one	n=1 raw=False -> (3, 1, 0, 0)
tests/test_compaction_survival.py::TestStructureRoleUsageRanking::test_never_cited_command_falls_behind_a_used_one	n=1 raw=False -> (2, 1, 0, 0)
tests/test_context.py::test_profile_maintain_context_serves_the_maintained_artifact	n=1 raw=False -> (3, 1, 0, 0)
tests/test_control_plane.py::test_client_runtime_dreaming_uses_resolved_mode_scope_and_agent	n=1 raw=True -> (3, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=3 raw=True -> (5, 3, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (1, 0, 1, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 1)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (3, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 0, 1, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 0, 1, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_fleet_demo_web_simulation_surfaces_control_plane_story	n=1 raw=True -> (2, 1, 0, 0)
tests/test_control_plane.py::test_memory_graph_browser_demo_principal_filters_scopes	n=1 raw=False -> (3, 1, 0, 0)
tests/test_control_plane.py::test_memory_graph_browser_demo_principal_filters_scopes	n=1 raw=False -> (3, 1, 0, 0)
tests/test_control_plane.py::test_memory_graph_browser_http_enforces_principal_scope	n=1 raw=False -> (3, 1, 0, 0)
tests/test_control_plane.py::test_memory_graph_browser_http_enforces_principal_scope	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cookbook_entity_roster.py::test_cookbook_episode_with_only_unresolvable_relations_completes_cleanly	n=0 raw=True -> (1, 0, 0, 0)
tests/test_cookbook_entity_roster.py::test_cookbook_relation_materializes_with_roster_derived_properties	n=1 raw=True -> (3, 1, 0, 0)
tests/test_cookbook_entity_roster.py::test_cookbook_relation_naming_unextracted_entity_is_rejected_with_receipt_and_sibling_survives	n=1 raw=True -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_cross_prefix_duplicate_demotes_weaker_row	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_cross_prefix_duplicate_demotes_weaker_row	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_free_paraphrase_still_reinforces	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_free_paraphrase_still_reinforces	n=1 raw=False -> (2, 0, 1, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_corroboration_sibling_matching	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_corroboration_sibling_matching	n=1 raw=False -> (1, 0, 1, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_corroboration_sibling_matching	n=1 raw=False -> (1, 0, 1, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_corroboration_sibling_matching	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_corroboration_sibling_matching	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_polarity_conflict_cosine_path	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_polarity_conflict_cosine_path	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_polarity_conflict_cosine_path	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_blocks_polarity_conflict_cosine_path	n=1 raw=False -> (2, 1, 0, 1)
tests/test_cross_prefix_dedup.py::test_identifier_guard_canary_distinct_kb_ds_ids_never_reinforce	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_identifier_guard_canary_distinct_kb_ds_ids_never_reinforce	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_incompatible_polarity_or_claim_pairs_never_demote	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_incompatible_polarity_or_claim_pairs_never_demote	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_incompatible_polarity_or_claim_pairs_never_demote	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_incompatible_polarity_or_claim_pairs_never_demote	n=1 raw=False -> (2, 1, 0, 1)
tests/test_cross_prefix_dedup.py::test_incompatible_polarity_or_claim_pairs_never_demote	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_per_run_demotion_cap_respected	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_per_run_demotion_cap_respected	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_per_run_demotion_cap_respected	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_repromotion_when_stronger_row_is_pruned	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_repromotion_when_stronger_row_is_pruned	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_repromotion_when_stronger_row_is_superseded	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_repromotion_when_stronger_row_is_superseded	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_repromotion_when_stronger_row_is_superseded	n=1 raw=False -> (2, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_same_identifier_token_pair_still_reinforces	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_same_identifier_token_pair_still_reinforces	n=1 raw=False -> (2, 0, 1, 0)
tests/test_cross_prefix_dedup.py::test_threshold_none_disables_the_sweep	n=1 raw=False -> (3, 1, 0, 0)
tests/test_cross_prefix_dedup.py::test_threshold_none_disables_the_sweep	n=1 raw=False -> (2, 1, 0, 0)
tests/test_crypto_redaction.py::test_a_shredded_scope_cannot_be_redacted	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_an_erasure_certificate_cannot_be_replayed_against_another_scope	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_an_erasure_certificate_cannot_be_replayed_against_another_scope	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_redacting_a_sealed_fact_writes_back_sealed_not_plaintext	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_redaction_does_not_remove_a_name_which_is_a_documented_limitation	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_redaction_preserves_the_audit_trail	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_redaction_refreshes_the_fact_commitment	n=1 raw=True -> (3, 1, 0, 0)
tests/test_crypto_redaction.py::test_redaction_removes_patterned_pii_from_the_revealed_content	n=1 raw=True -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_agent_role_motives_persist_and_runtime_records_utility	n=1 raw=False -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_expired_temporary_state_restores_previous_current_truth	n=1 raw=False -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_expired_temporary_state_restores_previous_current_truth	n=1 raw=False -> (2, 1, 0, 1)
tests/test_current_memory_truth.py::test_lower_authority_candidate_cannot_replace_current_truth	n=1 raw=False -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_lower_authority_candidate_cannot_replace_current_truth	n=1 raw=False -> (2, 1, 0, 0)
tests/test_current_memory_truth.py::test_negated_single_active_fact_is_not_semantically_reinforced	n=1 raw=False -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_negated_single_active_fact_is_not_semantically_reinforced	n=1 raw=False -> (2, 1, 0, 1)
tests/test_current_memory_truth.py::test_platform_maintenance_processes_queued_agent_evidence	n=1 raw=True -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_same_episode_can_be_processed_by_multiple_motives	n=1 raw=True -> (3, 1, 0, 0)
tests/test_current_memory_truth.py::test_same_episode_can_be_processed_by_multiple_motives	n=1 raw=True -> (2, 1, 0, 0)
tests/test_dream_agent_transport.py::test_creation_fails_open_and_removal_fails_closed_in_one_run	n=1 raw=False -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_creation_fails_open_and_removal_fails_closed_in_one_run	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_agent_transport.py::test_creation_fails_open_and_removal_fails_closed_in_one_run	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_agent_transport.py::test_dreaming_run_completes_when_the_dream_agent_transport_raises	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_every_decision_type_reaching_the_agent_is_explicitly_classified	n=1 raw=False -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_every_decision_type_reaching_the_agent_is_explicitly_classified	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_agent_transport.py::test_every_decision_type_reaching_the_agent_is_explicitly_classified	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_agent_transport.py::test_every_decision_type_reaching_the_agent_is_explicitly_classified	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_malformed_model_output_takes_the_fail_safe_path_in_a_real_run	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_real_transport_http_and_connection_failures_take_the_fail_safe_path[connection_error]	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_real_transport_http_and_connection_failures_take_the_fail_safe_path[http_500]	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_transport_failure_is_logged_with_the_reason	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_transport_failure_reason_is_sealed_in_a_crypto_shred_scope	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_agent_transport.py::test_untrusted_directive_gate_fails_closed_on_transport_failure	n=0 raw=True -> (1, 0, 0, 0)
tests/test_dream_concurrency.py::test_admin_dream_sequence_is_single_flight_per_tenant	n=0 raw=True -> (1, 0, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_consolidation_synthesizes_exactly_one_rollup	n=1 raw=False -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_consolidation_synthesizes_exactly_one_rollup	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_consolidation_synthesizes_exactly_one_rollup	n=1 raw=False -> (2, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_concurrent_double_run_extracts_each_episode_exactly_once	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_live_foreign_claim_blocks_and_stale_claim_is_reclaimed	n=1 raw=True -> (3, 1, 0, 0)
tests/test_dream_concurrency.py::test_live_foreign_claim_blocks_and_stale_claim_is_reclaimed	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_active_max_age_pruned_rows_are_reported_not_revived_under_pure_read	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_active_max_age_prunes_stale_relationships	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_add_memory_materializes_client_managed_fact_without_dreaming	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_add_memory_reinforces_existing_client_managed_fact	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_add_memory_reinforces_existing_client_managed_fact	n=1 raw=False -> (1, 0, 1, 0)
tests/test_memotron.py::test_add_session_integrates_with_dream_engine	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_backfilled_older_single_active_fact_does_not_replace_newer_truth	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_backfilled_older_single_active_fact_does_not_replace_newer_truth	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_backfilled_repeated_fact_preserves_latest_last_seen	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_backfilled_repeated_fact_preserves_latest_last_seen	n=1 raw=True -> (1, 0, 1, 0)
tests/test_memotron.py::test_claim_mode_coercion_is_receipted_not_only_logged	n=3 raw=True -> (6, 3, 0, 0)
tests/test_memotron.py::test_consolidation_job_respects_scope_batch_limit	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_consolidation_job_respects_scope_batch_limit	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_consolidation_job_uses_canonical_rollup_reducer	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_consolidation_job_uses_canonical_rollup_reducer	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_can_supersede_multi_active_relationship	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_can_supersede_multi_active_relationship	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_fails_fast_on_scope_mismatch	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_fails_on_non_active_relationship	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_fails_on_non_active_relationship	n=1 raw=True -> (2, 1, 0, 1)
tests/test_memotron.py::test_correct_memory_fails_when_corrected_fact_is_identical	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_valid_from_cannot_predate_target_valid_from	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_versions_single_active_truth_and_preserves_evidence	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_correct_memory_versions_single_active_truth_and_preserves_evidence	n=1 raw=False -> (2, 1, 0, 1)
tests/test_memotron.py::test_current_retrieval_hides_expired_active_relationships_before_pruning	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_customer_memory_supersedes_older_truth	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_customer_memory_supersedes_older_truth	n=1 raw=True -> (2, 1, 0, 1)
tests/test_memotron.py::test_demoted_members_leave_profile_but_remain_auditable	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_demoted_members_leave_profile_but_remain_auditable	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_demoted_members_leave_profile_but_remain_auditable	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_dream_agent_decisions_are_recorded_for_formation_pruning_and_restart	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_dream_history_survives_restart_and_filters_by_job_name	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_dream_job_prompt_override_layers_on_selected_profile	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_dream_job_prompt_profile_version_reaches_extraction_prompt	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_dream_status_consolidation_reports_eligible_scopes	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_dream_status_consolidation_reports_eligible_scopes	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_dream_status_reports_due_state_and_pending_work	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_limit_is_enforced	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_limit_is_enforced	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_limit_is_enforced	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_limit_is_enforced	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_limit_is_enforced	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_respects_current_and_historical_truth	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_respects_current_and_historical_truth	n=1 raw=True -> (2, 1, 0, 1)
tests/test_memotron.py::test_entity_neighborhood_returns_scoped_outgoing_and_incoming_edges	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_returns_scoped_outgoing_and_incoming_edges	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_entity_neighborhood_returns_scoped_outgoing_and_incoming_edges	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_escalation_resolved_compression_ratio_rises	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_extracted_node_properties_are_persisted_and_searchable	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_extracted_node_properties_are_persisted_and_searchable	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_extracted_node_properties_rejected_when_not_configured	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_forget_memory_fails_fast_on_scope_mismatch	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_forget_memory_soft_prunes_relationship_and_preserves_evidence	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_forget_memory_works_on_superseded_relationship	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_forget_memory_works_on_superseded_relationship	n=1 raw=True -> (2, 1, 0, 1)
tests/test_memotron.py::test_formation_context_policy_as_of_episode_time_excludes_future_relationships	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_context_policy_as_of_episode_time_excludes_future_relationships	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_formation_context_policy_can_disable_graph_context	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_context_policy_can_disable_graph_context	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_formation_context_policy_filters_graph_context_by_metadata	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_context_policy_filters_graph_context_by_metadata	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_formation_context_policy_filters_graph_context_by_metadata	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_formation_job_filters_queued_episodes_by_source_and_metadata	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_job_respects_max_items_per_run	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_job_respects_max_items_per_run	n=1 raw=True -> (2, 1, 0, 0)
tests/test_memotron.py::test_formation_prompt_includes_scoped_existing_graph_context	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_prompt_includes_scoped_existing_graph_context	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_formation_prompt_includes_scoped_existing_graph_context	n=0 raw=True -> (1, 0, 0, 0)
tests/test_memotron.py::test_graph_search_survives_restart_after_dreaming	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_knowledge_graph_filters_history_and_adds_supersession_edges	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_knowledge_graph_filters_history_and_adds_supersession_edges	n=1 raw=True -> (2, 1, 0, 1)
tests/test_memotron.py::test_knowledge_graph_projects_scoped_memory_facts_as_nodes	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_knowledge_graph_projects_scoped_memory_facts_as_nodes	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_knowledge_graph_query_and_demoted_filtering	n=1 raw=False -> (3, 1, 0, 0)
tests/test_memotron.py::test_knowledge_graph_query_and_demoted_filtering	n=1 raw=False -> (2, 1, 0, 0)
tests/test_memotron.py::test_llm_corroboration_is_emitted_reinforced_and_contract_bound	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_llm_corroboration_is_emitted_reinforced_and_contract_bound	n=1 raw=True -> (1, 0, 1, 0)
tests/test_memotron.py::test_memory_evidence_fails_fast_on_scope_mismatch	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_memory_evidence_returns_raw_reinforcement_episodes	n=1 raw=True -> (3, 1, 0, 0)
tests/test_memotron.py::test_memory_evidence_returns_raw_reinforcement_episodes	n=1 raw=True -> (1, 0, 1, 0)
tests/test_memotron.py::test_memory_evolution_proof_shows_learning_not_raw_recording	n=1 raw=True -> (3, 1, 0, 0)
